@relation features_/home/shubham/PersonalityRecognizer/texts

@attribute filename string
@attribute AOA numeric
@attribute BROWN-FREQ numeric
@attribute CONC numeric
@attribute FAM numeric
@attribute IMAG numeric
@attribute K-F-FREQ numeric
@attribute K-F-NCATS numeric
@attribute K-F-NSAMP numeric
@attribute MEANC numeric
@attribute MEANP numeric
@attribute NLET numeric
@attribute NPHON numeric
@attribute NSYL numeric
@attribute T-L-FREQ numeric
@attribute WC numeric
@attribute WPS numeric
@attribute Qmarks numeric
@attribute Unique numeric
@attribute Dic numeric
@attribute Sixltr numeric
@attribute Abbreviations numeric
@attribute Emoticons numeric
@attribute Pronoun numeric
@attribute I numeric
@attribute We numeric
@attribute Self numeric
@attribute You numeric
@attribute Other numeric
@attribute Negate numeric
@attribute Assent numeric
@attribute Article numeric
@attribute Preps numeric
@attribute Number numeric
@attribute Affect numeric
@attribute Posemo numeric
@attribute Posfeel numeric
@attribute Optim numeric
@attribute Negemo numeric
@attribute Anx numeric
@attribute Anger numeric
@attribute Sad numeric
@attribute Cogmech numeric
@attribute Cause numeric
@attribute Insight numeric
@attribute Discrep numeric
@attribute Inhib numeric
@attribute Tentat numeric
@attribute Certain numeric
@attribute Senses numeric
@attribute See numeric
@attribute Hear numeric
@attribute Feel numeric
@attribute Social numeric
@attribute Comm numeric
@attribute Othref numeric
@attribute Humans numeric
@attribute Time numeric
@attribute Past numeric
@attribute Present numeric
@attribute Future numeric
@attribute Space numeric
@attribute Up numeric
@attribute Down numeric
@attribute Incl numeric
@attribute Excl numeric
@attribute Motion numeric
@attribute Achieve numeric
@attribute Relig numeric
@attribute Sexual numeric
@attribute Swear numeric
@attribute Nonfl numeric
@attribute Fillers numeric
@attribute Period numeric
@attribute Comma numeric
@attribute Colon numeric
@attribute SemiC numeric
@attribute QMark numeric
@attribute Exclam numeric
@attribute Dash numeric
@attribute Quote numeric
@attribute Apostro numeric
@attribute Parenth numeric
@attribute OtherP numeric
@attribute AllPct numeric
@attribute Extraversion numeric
@attribute 'Emotional stability' numeric
@attribute Agreeableness numeric
@attribute Conscientiousness numeric
@attribute 'Openness to experience' numeric

@data
/home/shubham/PersonalityRecognizer/texts/2018.txt,-0.36225,?,-0.33674,-0.001066,-0.292847,?,?,?,0.446213,-1.802931,0.288155,0.473239,0.176092,?,0.979222,-0.174931,0,-0.909587,-0.260165,-0.22677,0,0,-0.315385,-0.365054,0.481644,-0.323972,0.201511,-0.268943,0.436861,0.270839,-0.635454,-0.530485,-0.379544,0.476616,1.001878,0.088248,-0.139554,-0.370349,0.431024,-0.5769,0.115859,0.395788,0.05017,0.738608,-0.401932,-0.568546,0.852058,1.807706,-0.645468,-0.505561,-0.754983,-0.166364,1.400621,-0.067047,0.094904,3.058421,-0.975505,-0.50338,-0.422492,-0.308832,-0.792489,-0.080045,-0.501183,2.255009,2.117117,-1.501656,0.304273,-0.490399,0.447285,-0.262198,-0.278349,-0.08688,0.105754,0,0,0,0,0,0,0,0,0,-0.193295,0.077342,4.94507,4.028882,4.711398,4.79252,5.006913
/home/shubham/PersonalityRecognizer/texts/34.txt,2.570901,?,-0.313011,-0.446871,-0.543894,?,?,?,-0.073477,0.573444,0.758263,-0.168883,0.464746,?,-1.242696,-0.088103,0,0.927254,0.138503,0.809348,0,0,0.479182,0.386999,2.244935,0.595117,-0.49295,-0.336354,-0.073892,-0.598275,-0.635454,0.143899,-0.458347,-0.305533,0.529599,0.459154,-0.509427,-0.977913,-0.860188,0.137634,-1.093756,1.516986,-0.847548,0.912826,-0.29364,0.172019,0.560675,-0.37647,2.492149,3.568742,2.075319,-1.073392,0.491425,2.397675,0.283191,-1.067032,-1.058137,2.274694,-0.368124,-0.804055,-0.172219,-0.993008,-0.501183,-0.168534,1.550651,-0.047577,-0.096677,0.463324,0.861828,0.248148,-0.278349,-0.08688,-0.816564,0,0,0,0,0,0,0,0,0,-0.193295,-0.837883,4.94507,3.894283,4.711398,4.332998,5.006913
/home/shubham/PersonalityRecognizer/texts/1303.txt,-1.760616,?,0.680669,1.17727,0.745319,?,?,?,0.409479,1.077227,-0.366436,-0.64599,0.173648,?,-0.556307,-0.245453,0,0.808925,0.823654,0.240247,0,0,1.194594,0.674678,1.282548,0.79719,-0.49295,0.99223,0.255258,0.169494,0.731604,-0.90102,-0.691194,0.6439,1.499089,1.390925,-1.267364,-0.665705,-0.289865,-0.626255,-0.559474,-0.191003,-0.847548,-0.9962,1.463857,-0.232174,-0.850617,1.138849,-1.628396,-0.614121,-1.18156,-1.073392,1.491555,-0.403206,1.356788,-0.209528,-0.241663,-0.803666,-0.535934,0.070898,-1.089301,-0.186504,-0.501183,0.077965,-0.642329,-0.072826,-0.988032,-0.490399,0.83894,-0.564505,-0.278349,-0.08688,1.529332,0,0,0,0,0,0,0,0,0,-0.193295,1.489974,5.131689,3.894283,4.711398,4.497862,4.307728
/home/shubham/PersonalityRecognizer/texts/1826.txt,-0.298936,?,0.163866,0.674238,0.568517,?,?,?,1.051445,0.487298,0.843861,0.316145,0.108583,?,0.045168,-0.175616,0,-0.265032,1.122863,0.50855,0,0,-0.039844,0.165768,-0.562853,0.115681,-0.49295,-0.330038,0.466485,-0.598275,0.941492,0.383878,-0.107603,0.666297,1.342174,1.573354,1.41425,-0.465351,-0.421597,-1.000159,1.371491,-1.157369,-0.237686,-0.71009,-1.25423,0.184836,1.011183,0.573981,-0.315501,-0.487852,-0.221388,0.158983,1.420601,0.545288,-0.662589,-0.407592,1.14986,-0.212928,-0.321845,-0.131197,2.595577,2.108089,-0.501183,-0.952344,-0.82299,-0.25388,-0.082246,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,0.114872,0,0,0,0,0,0,0,0,0,-0.193295,0.086391,4.710589,3.894283,4.645389,4.893034,4.307728
/home/shubham/PersonalityRecognizer/texts/1142.txt,0.025795,?,-1.053267,0.172258,-0.548933,?,?,?,-0.076446,-1.177217,-0.053906,0.542803,-0.229242,?,0.031015,-0.043217,0,-0.435038,1.093584,-1.041929,0,0,-0.021806,0.053339,-0.562853,0.002357,-0.49295,0.559153,1.007048,0.589039,-0.635454,-0.287499,-0.101974,0.570087,0.110141,0.114755,1.428904,0.720072,0.021787,0.445398,-0.680636,1.915226,0.378842,1.26983,0.124821,2.5885,-0.887455,1.056997,0.034999,-1.118585,0.829498,0.475494,1.641691,1.193997,0.064941,2.248182,1.170288,0.857491,0.700335,-0.804055,-1.251493,-0.993008,-0.501183,1.039306,-0.819704,0.20866,1.94921,-0.00572,0.065447,-0.564505,-0.278349,-0.08688,-0.958891,0,0,0,0,0,0,0,0,0,-0.193295,-0.979116,4.678106,4.213128,4.492554,4.819516,4.495158
/home/shubham/PersonalityRecognizer/texts/397.txt,0.847628,?,-0.643145,-0.72292,-0.170234,?,?,?,0.926943,-0.046248,1.120647,1.806407,1.143765,?,-1.044563,-0.108166,0,2.098296,0.968356,1.442267,0,0,-0.663257,-0.377438,-0.562853,-0.43185,-0.49295,-0.412389,1.608532,-0.598275,0.268466,1.131816,0.043219,2.730815,0.662129,0.269585,1.367707,2.918869,-0.860188,1.966611,2.438997,1.767305,1.249923,2.039186,-0.159901,1.042675,-1.223494,-0.498183,-0.188058,-0.348947,-0.180154,0.516026,0.644743,0.038832,-0.729968,0.633952,-0.15002,1.002289,0.782779,-0.804055,-1.331603,-0.993008,-0.501183,0.410168,-0.907312,0.106849,2.037489,1.167475,-0.053762,0.141819,-0.278349,-0.08688,-0.562607,0,0,0,0,0,0,0,0,0,-0.193295,-0.585879,4.678106,4.05202,4.492554,4.332998,4.495158
/home/shubham/PersonalityRecognizer/texts/1200.txt,1.746015,?,-0.898323,-1.564501,-0.194016,?,?,?,0.506456,-0.528081,1.025898,0.661071,-0.512075,?,-1.320534,-0.068714,0,0.942939,0.125042,1.992893,0,0,-0.983344,-0.89235,-0.562853,-0.950863,3.475395,-0.917481,-0.008104,-0.598275,-0.635454,-1.194165,0.306392,-0.609422,1.051026,-0.989699,-0.461785,-1.970664,-0.860188,-1.000159,-1.093756,0.506128,-0.847548,0.802022,-0.607467,-1.007225,0.718568,0.670701,-0.379955,0.55842,-0.973285,0.222362,0.455283,-0.88735,-0.132509,-1.067032,1.477644,-0.569962,0.421661,0.610869,-1.804509,-0.993008,-0.501183,-0.952344,-0.792056,-0.409948,-0.013225,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-0.942847,0,0,0,0,0,0,0,0,0,-0.193295,-0.963195,4.796426,3.584963,4.932468,4.893034,4.973424
/home/shubham/PersonalityRecognizer/texts/517.txt,0.652413,?,-0.127303,-0.269865,-0.546362,?,?,?,0.385231,-1.617225,-0.377404,-1.040334,-0.716305,?,-1.171934,0.022427,0,0.174526,-0.91364,0.426993,0,0,0.167342,0.580407,-0.562853,0.533623,-0.49295,-0.917481,-1.120516,-0.598275,-0.635454,-0.7709,-0.493007,0.201581,0.372315,0.385233,-0.548097,-0.086463,1.610243,0.619455,-1.093756,-0.510577,0.2975,-0.103891,-0.005544,0.111853,-0.759366,-1.306699,0.024635,-0.842805,-0.544477,1.818916,-0.775156,-0.190568,-1.143231,0.790165,-1.378232,-1.108961,0.657875,-0.804055,-0.255499,-0.993008,-0.501183,-0.952344,-0.295148,-0.138717,-1.424327,-0.490399,0.77921,0.206686,-0.278349,-0.08688,-1.229607,0,0,0,0,0,0,0,0,0,-0.193295,-1.24775,4.94507,4.213128,4.492554,4.79252,4.496258
/home/shubham/PersonalityRecognizer/texts/2048.txt,-0.891371,?,0.017631,-0.32663,0.371033,?,?,?,1.196598,0.072666,-0.397561,-0.251457,-0.454768,?,-0.344022,-0.24338,0,0.303309,-0.034025,-0.729922,0,0,0.10084,0.103321,-0.562853,0.052738,-0.49295,0.463856,0.745351,0.095906,-0.635454,-0.133974,-0.733988,1.229556,1.110694,-0.128719,1.435057,0.58575,-0.344528,-0.324026,0.838536,-0.998446,-0.847548,-1.305022,0.917298,-1.007225,0.03903,0.351664,-0.326796,0.422448,0.006634,-0.71116,-0.631335,-0.038785,0.26952,-1.067032,-1.072803,-1.405253,0.434451,-0.012963,1.428781,1.194603,-0.501183,0.444992,-0.717296,1.881439,-0.635372,1.209848,-0.276344,-0.564505,-0.278349,-0.08688,1.399587,0,0,0,0,0,0,0,0,0,-0.193295,1.361226,4.94507,3.767593,4.711398,4.79252,5.006913
/home/shubham/PersonalityRecognizer/texts/346.txt,-1.959814,?,0.585795,2.362227,0.378549,?,?,?,0.813263,0.616273,-2.151712,-1.733026,-1.704991,?,-2.318274,0.528158,0,1.940419,1.028578,-2.547449,0,0,0.703889,1.255007,-0.562853,1.213595,-0.49295,-0.917481,-1.120516,-0.598275,-0.635454,-1.194165,-1.137683,-0.783653,0.819741,-0.989699,2.878997,-1.970664,-0.860188,-1.000159,-1.093756,-1.194408,-0.847548,-2.368675,2.39092,-1.007225,0.339035,-1.306699,-2.504056,-1.436544,-1.519041,-1.073392,-2.275692,-1.774164,-1.143231,-1.067032,0.202038,-1.901605,3.43686,6.478642,-1.804509,-0.993008,-0.501183,-0.952344,-1.424485,10.381482,-1.424327,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-2.003784,0,0,0,0,0,0,0,0,0,-0.193295,-2.015975,4.796426,3.894283,4.65556,4.893034,4.253278
/home/shubham/PersonalityRecognizer/texts/2405.txt,-0.48776,?,0.313987,0.927452,-0.074125,?,?,?,0.965525,-0.110127,-0.450826,-0.929763,-0.298274,?,0.96507,-0.15869,0,-1.216526,-0.490283,-0.149476,0,0,0.203035,0.215345,-0.562853,0.165653,0.2043,-0.266339,-1.120516,0.27433,-0.635454,-0.694406,-0.630227,-0.115273,0.095041,0.363146,0.71423,-0.240327,-0.211989,-0.5752,-0.48652,-0.364185,-0.847548,-0.363114,0.759462,-0.566784,2.114234,-1.306699,0.357224,0.19922,-0.368351,0.975616,-0.503975,0.095624,-0.255297,-0.823383,0.078768,-0.341782,1.306951,3.173643,-1.194859,-0.076378,-0.501183,-0.659596,-0.757768,0.334441,0.063281,-0.490399,-0.757481,-0.260984,-0.278349,-0.08688,-0.093859,0,0,0,0,0,0,0,0,0,-0.193295,-0.120736,4.370836,4.388147,4.65556,4.79252,4.407481
/home/shubham/PersonalityRecognizer/texts/291.txt,-1.339303,?,0.549586,0.730832,0.815999,?,?,?,0.49413,-0.936301,-1.06015,-0.641153,-0.58293,?,-0.711983,-0.169137,0,0.428767,0.734214,0.064516,0,0,1.137807,0.161827,2.438576,0.385836,0.837434,2.395611,-1.120516,-0.598275,-0.635454,-0.558456,0.314691,-0.180076,-0.136561,-0.473441,-0.727225,-0.084056,2.231795,-0.594738,0.064879,-0.802734,-0.847548,-0.667918,-0.186948,0.673536,0.137209,-0.643778,1.056458,-0.098924,0.676528,-0.204591,2.513375,0.901567,3.600579,-0.137248,-0.225607,-0.115877,1.209231,-0.804055,-0.641268,-0.993008,-0.501183,-0.952344,-0.576401,-0.560892,-0.478186,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-0.049327,0,0,0,0,0,0,0,0,0,0.923611,0.082924,4.710589,4.213128,4.170735,4.497862,4.253278
/home/shubham/PersonalityRecognizer/texts/1930.txt,0.784438,?,0.060657,0.419745,-0.357683,?,?,?,-0.271697,-1.986009,-0.325287,-0.602672,-0.146896,?,1.042908,-0.216617,0,-0.297944,-0.041641,-0.410051,0,0,0.036388,0.194063,0.97619,0.284766,0.189231,-0.917481,0.409324,0.255472,-0.255417,-0.053262,-0.392949,0.069958,-0.525445,0.069188,-0.990397,0.568751,-0.543093,1.70238,-0.796699,0.706865,-0.847548,0.029593,1.268592,-0.576303,-0.268407,0.053006,-1.165191,-0.750652,-0.768493,-0.182402,-0.03668,-0.554577,-0.274486,1.793562,-1.004023,0.540176,0.101596,-0.804055,-1.406859,-0.993008,-0.501183,-0.665922,1.402187,-0.038803,-0.939174,-0.490399,0.130117,1.514226,1.708935,-0.08688,0.757988,0,0,0,0,0,0,0,0,0,0.093063,0.765447,4.917328,4.13765,4.492554,4.385882,5.006913
/home/shubham/PersonalityRecognizer/texts/226.txt,-0.271914,?,1.930659,-1.750147,1.479975,?,?,?,-0.336777,-0.317279,-0.109849,-0.518176,-0.286091,?,-0.66245,-0.231295,0,0.842246,-1.190841,-0.505438,0,0,-0.518587,-0.448397,-0.562853,-0.503374,-0.49295,-0.110842,-1.120516,1.023206,0.086333,-0.575061,-0.194724,0.221316,-1.269446,-0.989699,-1.267364,1.703998,-0.860188,2.948154,-1.093756,-1.881006,-0.010125,-0.919382,-1.572252,-1.007225,-0.498456,-1.306699,0.038789,-1.002317,-0.093559,0.19577,1.153704,0.252603,-0.483244,2.554963,-1.526336,-0.742215,-0.875288,-0.804055,1.216446,-0.141363,-0.501183,0.67962,0.227381,0.335686,-1.424327,-0.490399,-0.757481,-0.0005,-0.278349,-0.08688,1.05732,0,0,0,0,0,0,0,0,0,4.157636,1.642808,4.710589,4.05202,4.492554,4.497862,4.496258
/home/shubham/PersonalityRecognizer/texts/1948.txt,-0.660454,?,0.808294,-0.220513,0.354415,?,?,?,0.572137,0.497421,0.607803,0.171908,0.878536,?,-0.428936,-0.136743,0,0.612191,-0.517716,1.079451,0,0,-0.066537,0.145262,-0.562853,0.095012,0.660639,-0.558379,-1.120516,1.567291,0.0072,-0.367321,-0.717894,1.124106,1.828251,1.696215,0.137715,-0.539255,-0.323971,-0.297071,0.413239,0.126353,0.643677,0.396468,0.310269,-1.007225,-0.399029,-0.731873,-1.06329,-0.663302,-1.201741,-0.696719,-1.298599,-1.774164,0.032027,-0.260807,-1.16998,-0.353183,0.231418,0.841206,-1.132071,-0.993008,-0.501183,-0.467996,-0.321412,-1.006027,-1.014123,-0.490399,0.743473,0.439837,-0.278349,-0.08688,-0.391025,0,0,0,0,0,0,0,0,0,-0.193295,-0.415617,4.646799,3.894283,4.711398,4.385882,4.903835
/home/shubham/PersonalityRecognizer/texts/1601.txt,-0.416031,?,0.801476,-0.341808,1.068357,?,?,?,0.5882,0.314435,-0.353719,0.128686,-0.719129,?,0.788166,-0.254101,0,-0.104814,-0.823112,-0.986896,0,0,-0.917996,-0.669392,-0.010793,-0.675709,-0.49295,-0.460443,-1.120516,0.32045,-0.635454,-0.843383,-0.069129,-0.219613,0.113784,-0.13509,-0.373222,-0.409127,-0.860188,0.56581,-0.454425,-1.098353,-0.847548,-1.312893,0.136456,1.311372,-0.634214,-0.940901,-1.325247,-1.436544,-0.105614,-0.59399,0.600071,0.522553,-0.395339,1.241703,0.019159,-0.095113,-0.440137,0.242929,-0.520763,-0.510469,0.631925,0.280542,-0.488544,-0.253402,0.663985,-0.490399,-0.757481,0.074621,-0.278349,5.562944,1.85756,0,0,0,0,0,0,0,0,0,-0.193295,1.815678,4.710589,4.338859,4.492554,4.79252,4.973424
/home/shubham/PersonalityRecognizer/texts/136.txt,-1.262182,?,0.262377,0.009948,-0.002192,?,?,?,-0.582607,1.419329,0.353783,-0.05897,2.242571,?,-1.157782,-0.220159,0,0.5488,-0.583602,1.194785,0,0,0.016148,-0.649939,0.755957,-0.586071,1.260738,2.357962,-1.120516,0.499091,-0.635454,-0.775175,0.138646,-0.270347,-0.236421,-0.309177,0.156639,-0.105495,-0.860188,2.20635,-1.093756,-1.51566,-0.847548,-1.52796,-0.024081,0.100549,0.801719,-1.306699,0.311987,-0.26106,1.375119,-1.073392,2.923135,2.536736,2.430029,0.158593,1.244911,-1.509286,-0.164667,0.446509,-0.271146,0.159723,-0.501183,-0.952344,-0.306555,-0.15584,-1.424327,0.405523,-0.757481,1.725698,-0.278349,-0.08688,0.768809,0,0,0,0,0,0,0,0,0,-0.193295,0.735299,4.363735,4.338859,4.492554,4.472535,4.973424
/home/shubham/PersonalityRecognizer/texts/1085.txt,-1.708013,?,3.468562,2.159776,2.476081,?,?,?,1.346847,2.550298,-0.632457,-0.641763,0.372925,?,-1.695571,-0.17673,0,0.925004,0.679171,0.70509,0,0,0.416558,0.958393,-0.562853,0.914619,-0.49295,-0.917481,0.475157,1.182696,-0.635454,-0.514165,-0.101974,-1.908298,-2.083168,0.114755,-1.267364,-0.457125,-0.860188,-0.132825,1.384962,-2.199918,-0.847548,-2.368675,-1.251026,-1.007225,-1.951248,-1.306699,-1.996245,-1.436544,-1.519041,-0.14406,-2.275692,-1.774164,-1.143231,-1.067032,-1.033051,-0.628176,0.866778,1.225549,-1.804509,-0.993008,-0.501183,-0.952344,-1.424485,4.974667,-0.412266,-0.490399,-0.757481,0.674457,-0.278349,-0.08688,0.12982,0,0,0,0,0,0,0,0,0,-0.193295,0.101224,4.370836,3.894283,4.534645,4.385882,4.307728
/home/shubham/PersonalityRecognizer/texts/1950.txt,-0.844645,?,0.175158,0.099066,0.425122,?,?,?,0.649731,1.252293,-0.356574,-0.574059,-0.536354,?,0.682023,-0.246004,0,-1.397163,0.262345,-0.625773,0,0,0.062148,0.282567,-0.562853,0.23341,-0.49295,-0.917481,-0.695468,0.824947,-0.635454,-0.650759,-0.31002,1.29675,0.952301,0.187099,0.887295,0.851524,1.254242,-0.307049,-0.433486,0.581294,-0.847548,1.144706,0.82948,-0.528318,1.789214,-0.551142,0.201313,1.866617,-0.267854,-0.82584,-1.232197,-0.75762,-0.950134,-0.272249,-0.516882,-1.053579,1.027044,0.817856,-0.257754,0.502019,-0.501183,-0.315712,-0.457891,0.342453,1.001968,-0.490399,0.557766,-0.234476,-0.278349,-0.08688,1.546321,0,0,0,0,0,0,0,0,0,-0.193295,1.506832,4.94507,4.388147,4.711398,4.79252,4.849058
/home/shubham/PersonalityRecognizer/texts/1254.txt,0.372722,?,-1.015655,-0.351282,-1.031408,?,?,?,1.121704,-1.441993,2.47311,2.294093,3.866646,?,-1.08702,-0.102566,0,0.65541,0.56627,2.660408,0,0,0.295526,0.492191,-0.562853,0.444704,-0.49295,0.121842,1.687255,-0.598275,-0.635454,1.597757,-1.137683,0.828819,1.306218,4.840542,-0.589593,-0.195167,-0.860188,-1.000159,2.540903,0.432922,0.231439,1.36604,-0.457268,-1.007225,0.294991,0.356979,-0.419101,-0.877059,-0.141532,0.561874,1.259224,0.464188,-0.292864,0.099669,-0.535805,-0.781233,-0.379147,-0.804055,0.628231,-0.993008,2.075549,0.449471,0.17179,-1.434565,2.13735,1.215298,1.414573,-0.564505,-0.278349,-0.08688,-0.604068,0,0,0,0,0,0,0,0,0,-0.193295,-0.627022,4.678106,3.767593,4.711398,4.869749,4.849058
/home/shubham/PersonalityRecognizer/texts/1557.txt,-2.317389,?,0.300715,0.788928,1.102534,?,?,?,1.642728,-0.103131,1.165653,1.798911,-0.117827,?,-1.716799,-0.09139,0,1.565023,-0.033573,-0.532504,0,0,-2.185209,-2.323921,-0.562853,-2.393835,2.424951,-0.917481,-1.120516,-0.598275,0.990082,0.20012,-1.137683,0.305289,1.783428,2.407192,-0.082689,-1.453433,-0.860188,-1.000159,-1.093756,-3.141587,-0.847548,-2.368675,-1.840674,0.835962,-0.642515,-1.306699,2.702073,-1.436544,0.888705,3.690409,1.12258,0.834112,-0.400053,0.972243,-0.993842,-1.901605,0.49333,-0.804055,3.298112,0.924981,-0.501183,0.272772,-0.494443,1.656199,-0.386752,1.000294,0.50803,-0.564505,-0.278349,-0.08688,-0.682018,0,0,0,0,0,0,0,0,0,-0.193295,-0.704372,5.131689,3.584963,4.711398,4.869749,4.973424
/home/shubham/PersonalityRecognizer/texts/1546.txt,0.648436,?,-2.184913,-0.303032,-1.49014,?,?,?,0.316229,0.747974,1.039637,1.248047,-0.112864,?,0.158386,-0.152454,0,-0.13208,-0.804369,-0.40727,0,0,-2.027713,-1.934547,-0.562853,-2.00136,0.411296,-0.635998,2.428194,-0.032445,-0.635454,0.102085,-0.479576,1.062444,0.13462,0.764772,0.201139,1.395384,0.821077,1.204316,0.087508,0.35556,0.321355,0.665781,-0.154648,-0.436029,-0.531749,1.396778,-1.052034,-1.133489,-0.524174,0.107634,-0.360946,-0.96587,-0.452308,1.144838,-1.229489,-0.283289,1.323197,-0.159233,0.567412,0.790123,-0.501183,-0.572686,-0.559836,0.329229,1.147995,1.819399,1.203401,0.222752,-0.278349,-0.08688,-0.16295,0,0,0,0,0,0,0,0,0,-0.193295,-0.189295,4.678106,4.05202,4.492554,4.79252,4.973424
/home/shubham/PersonalityRecognizer/texts/764.txt,0.181355,?,1.098543,1.351617,1.388419,?,?,?,1.764461,1.278794,-2.078466,-2.142813,-1.987204,?,-0.344022,7.984608,0,-0.063692,-1.541623,-1.036348,0,0,0.759887,1.23722,-0.562853,1.195667,-0.49295,-0.572147,-0.498561,1.484266,-0.017439,-1.194165,0.073402,-1.806493,-0.904427,-0.559209,-0.366557,-1.57737,-0.344528,-1.000159,-0.610683,-0.011378,-0.847548,0.999557,-1.381012,-0.30646,-1.453678,-0.753912,0.267002,1.537843,0.311769,-1.073392,-0.748789,0.209126,-0.860681,-1.067032,0.139634,0.580157,-1.21988,-0.012963,-1.48118,-0.263804,-0.501183,-0.952344,-1.424485,0.023762,-1.424327,0.07635,-0.757481,-0.564505,-0.278349,-0.08688,-2.620608,0,0,0,0,0,0,0,0,0,-0.193295,-2.628056,4.796426,3.894283,4.65556,4.893034,4.857327
/home/shubham/PersonalityRecognizer/texts/1345.txt,1.287939,?,-1.00666,-0.14067,-0.997138,?,?,?,-0.895445,0.829886,0.291384,0.977456,-0.161244,?,1.000451,-0.126872,0,-0.796315,-0.15295,0.008019,0,0,-0.47013,-0.427334,-0.562853,-0.482144,0.197369,-0.057922,-0.733494,-0.166309,0.133686,-0.369513,1.625582,-1.263538,-1.299221,-0.45394,0.133991,-0.379894,1.706834,-0.789792,0.409244,-0.08791,0.937179,0.0582,-0.267497,1.609148,-0.867575,-0.274756,-0.533386,-0.279756,-0.949415,0.729844,-0.302323,-0.848563,-0.088302,-0.343353,-0.513588,0.260439,-0.265897,0.672754,-0.396132,0.368269,-0.501183,0.786687,0.995844,0.973441,-0.442447,-0.13773,2.83526,-0.564505,-0.278349,-0.08688,-0.410833,0,0,0,0,0,0,0,0,0,-0.193295,-0.435272,4.646799,4.028882,4.534645,4.869749,4.903835
/home/shubham/PersonalityRecognizer/texts/21.txt,-0.17341,?,0.085393,0.856415,0.272699,?,?,?,-0.053519,0.129807,-1.056933,-0.612253,-0.36926,?,0.434357,-0.266322,0,-0.625231,1.261766,-0.615706,0,0,1.210677,0.939136,-0.562853,0.895209,-0.49295,1.637829,0.720355,0.429047,-0.635454,-0.017428,1.252039,1.474894,0.022364,1.877181,-0.267532,2.103606,-0.097061,3.002292,1.408402,-0.270687,-0.847548,-1.843973,2.410928,-0.488692,-0.846714,-0.079589,-1.47883,-0.611204,-1.293256,-0.537323,0.766174,-1.223836,1.15658,1.514603,-1.24263,-0.248857,-0.593438,2.122797,-0.36902,-0.453432,-0.501183,0.081619,2.500163,-0.262951,-0.256749,1.606439,3.870756,2.651525,-0.278349,-0.08688,2.287736,0,0,0,0,0,0,0,0,0,-0.193295,2.242547,5.131689,4.388147,4.492554,4.385882,4.307728
/home/shubham/PersonalityRecognizer/texts/1617.txt,1.055537,?,-1.658621,-2.424977,-0.277552,?,?,?,-0.567261,-0.07923,2.308459,1.888148,0.384948,?,-0.36525,-0.168078,0,0.25477,-2.652173,0.01868,0,0,-3.266913,-2.844084,-0.562853,-2.918141,-0.49295,-0.917481,2.019357,0.803522,-0.011458,-0.926552,-0.32248,0.994953,1.886014,-0.120387,-1.267364,-0.580812,0.181112,-0.658821,-1.093756,1.018676,-0.123582,2.106099,-1.840674,1.115413,-1.197671,0.367712,-0.705422,0.815835,-0.594777,-1.073392,-0.734013,-0.272302,-1.143231,0.498605,0.166033,-0.899293,-0.007855,-0.005308,-0.825135,-0.993008,-0.501183,-0.952344,0.360596,-0.762112,0.965443,-0.490399,-0.271688,-0.076913,-0.278349,-0.08688,-0.049845,0,0,0,0,0,0,0,0,0,0.276886,-0.009928,4.678106,3.584963,4.284788,4.893034,4.973424
/home/shubham/PersonalityRecognizer/texts/1667.txt,0.378343,?,0.435939,-0.129085,0.160513,?,?,?,0.059827,-0.93523,-0.019975,-0.104331,0.132166,?,-0.386479,-0.076633,0,0.330007,0.771863,0.261222,0,0,0.242763,0.624841,-0.562853,0.578411,0.638093,-0.917481,-0.486405,0.109473,0.624733,-0.653709,0.508656,-0.510531,0.248435,0.327011,0.110254,-0.968212,-0.33445,-0.655485,-0.108728,1.188296,2.807655,1.788346,-0.66906,-0.292765,1.092516,-0.179517,0.119358,-0.678414,0.347551,0.403852,-1.078196,-0.257626,-0.855159,-0.671798,1.429082,1.640767,0.037272,-0.804055,-0.485916,1.237358,-0.501183,-0.00258,-0.34297,0.330638,-1.424327,-0.490399,-0.757481,-0.072149,-0.278349,-0.08688,-0.776164,0,0,0,0,0,0,0,0,0,-0.193295,-0.797794,4.796426,3.894283,4.65556,4.893034,4.495158
/home/shubham/PersonalityRecognizer/texts/1235.txt,0.847973,?,-0.070566,0.950321,-0.278987,?,?,?,0.696655,0.283005,-0.722342,-0.61825,-0.580287,?,-0.60584,-0.196106,0,-0.600305,2.084571,-0.939387,0,0,1.392667,1.280221,0.383249,1.32542,-0.49295,0.257406,-1.120516,-0.598275,0.766276,1.210472,0.693571,-0.194467,0.355356,-0.989699,0.264987,-0.632608,-0.2754,-0.616772,-1.093756,0.731606,0.778752,0.244852,1.547668,1.376897,-0.822702,0.573981,1.311886,-1.014903,2.633449,0.569774,1.453901,2.161876,0.45891,0.691473,-0.525889,0.912858,1.002466,0.093089,2.962251,1.48787,1.440702,0.104096,0.981495,-1.231996,5.286079,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,0.418814,0,0,0,0,0,0,0,0,0,-0.193295,0.387996,4.363735,3.894283,4.711398,4.79252,4.253278
